L4_SRC_PORT,L4_DST_PORT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,FLOW_DURATION_MILLISECONDS,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,attack_index,dst_subnet_index,src_subnet_index
55376,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
52091,19801,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
53094,80,0,0,0,0,0,0,3603,1707,5,3,0,3603.0,1707.0,1500,52,52,1500,253,279,6.0,0.0,0.0
40199,443,0,0,0,0,0,0,164,112,3,2,4294889,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
57268,3389,0,0,0,0,0,0,313,151,5,3,0,313.0,151.0,114,40,40,114,29200,64000,0.0,0.0,0.0
46554,443,0,0,0,0,0,0,164,112,3,2,4294826,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
46666,10004,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
32932,192,0,0,0,0,0,0,96,0,3,0,4294936,96.0,0.0,32,32,0,32,0,0,0.0,0.0,0.0
38562,80,0,0,0,0,0,0,164,112,3,2,4294935,164.0,112.0,60,52,52,60,29200,28960,6.0,0.0,0.0
49419,443,0,0,0,0,0,0,164,112,3,2,4294920,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
1406,8993,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
39520,443,0,0,0,0,0,0,1102,5172,10,18,4294482,938164.0,5060112.0,1406,52,52,1406,29200,28960,3.0,0.0,0.0
60789,2001,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
50236,9003,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
51108,80,0,0,0,0,0,0,164,120,3,2,4294936,164.0,120.0,60,52,52,60,29200,28960,6.0,0.0,0.0
48912,80,0,0,0,0,0,0,2170,1251,7,4,0,2170.0,1251.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
53186,80,0,0,0,0,0,0,216,180,4,3,0,216.0,180.0,60,52,52,60,29200,5792,3.0,0.0,0.0
35051,53,0,0,51967,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,6.0,0.0,0.0
44869,49401,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
54327,9485,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
56752,80,0,0,0,0,0,0,511,3708,5,5,0,511.0,3708.0,1500,52,52,1500,29200,28960,6.0,0.0,0.0
23380,47273,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
58404,1102,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
55494,80,0,0,0,0,0,0,699,739,6,4,0,699.0,739.0,575,52,52,575,29200,28960,2.0,0.0,0.0
47240,80,1280,5,0,0,0,0,1002,4284,13,12,4294499,1002.0,4284.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
42869,2061,0,0,0,0,0,0,48,40,1,1,4294951,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
49042,80,0,0,0,0,0,0,3073,1567,7,4,0,3073.0,1567.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
58145,873,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
42706,80,0,0,0,0,0,0,5856,3263,15,10,4294053,3.3412515E7,1.813145E7,1500,52,52,1500,29200,26847,2.0,3.0,0.0
46810,80,62720,245,0,0,0,0,2770,1348,8,5,0,2770.0,1348.0,1500,52,52,1500,29200,28960,6.0,0.0,0.0
39427,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
51324,80,0,0,0,0,0,0,1008,2781,12,10,4294358,481527.0,2102679.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
48402,7676,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
38752,443,0,0,0,0,0,0,328,172,6,3,4294701,328.0,172.0,60,52,52,60,29200,28960,3.0,0.0,0.0
45669,64879,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
443,37614,0,0,0,0,0,0,164,164,3,3,4294529,164.0,164.0,60,52,52,60,28960,29200,0.0,0.0,0.0
12234,54504,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
42852,1137,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
49914,80,0,0,0,0,0,0,538,323,6,4,0,538.0,323.0,270,52,52,270,29200,28960,3.0,0.0,0.0
57376,80,1280,5,0,0,0,0,1352,5082,18,17,4294561,1352.0,5082.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
3973,35002,0,0,0,0,0,0,48,40,1,1,4294545,48.0,40.0,48,40,40,48,4096,0,0.0,0.0,0.0
40546,873,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
50531,53,0,0,44828,1,0,0,67,67,1,1,0,67.0,67.0,67,67,67,67,0,0,5.0,0.0,0.0
53071,42583,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
46068,873,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
51563,53,0,0,50542,1,0,0,71,71,1,1,0,71.0,71.0,71,71,71,71,0,0,5.0,0.0,0.0
33548,53,0,0,59343,1,46,0,68,100,1,1,0,68.0,100.0,100,68,68,100,0,0,2.0,0.0,0.0
50545,53,0,0,20846,28,0,0,65,65,1,1,0,65.0,65.0,65,65,65,65,0,0,2.0,0.0,0.0
56481,53,0,0,16328,1,3503,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,5.0,0.0,0.0
24655,48149,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
37879,443,0,0,0,0,0,0,164,112,3,2,4294545,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
42080,63815,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
56047,23480,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
39344,53,0,0,58050,1,0,0,71,71,1,1,0,71.0,71.0,71,71,71,71,0,0,5.0,0.0,0.0
24197,35267,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
53881,714,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
38228,80,0,0,0,0,0,0,706,811,10,8,4294654,706.0,811.0,507,40,40,507,29200,65535,4.0,0.0,0.0
49674,21042,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
59780,443,0,0,0,0,0,0,328,224,6,4,4294749,328.0,224.0,60,52,52,60,29200,28960,3.0,0.0,0.0
41634,443,0,0,0,0,0,0,388,232,7,4,4294670,388.0,232.0,60,52,52,60,29200,28960,3.0,0.0,0.0
60716,19801,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
37626,443,0,0,0,0,0,0,1532,1995,7,8,4294966,1532.0,1995.0,1402,52,52,1402,272,252,0.0,0.0,0.0
50545,6792,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
46909,4050,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
42104,1310,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
55960,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
51025,53,0,0,37334,1,1012,0,59,134,1,1,0,59.0,134.0,134,59,59,134,0,0,0.0,0.0,0.0
56154,9485,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
57270,80,0,0,0,0,0,0,423,484,5,5,0,423.0,484.0,268,52,52,268,29200,28960,4.0,0.0,0.0
39499,3300,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
38402,21,0,0,0,0,0,530,122,264,3,4,0,345.0,396.0,86,52,52,86,229,181,4.0,0.0,0.0
23281,20601,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
54638,53,0,0,24185,28,31,0,140,258,2,1,0,15050.0,27090.0,258,70,70,258,0,0,8.0,0.0,0.0
55299,57353,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
23553,3502,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
20827,17088,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
24301,51400,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
49790,80,0,0,0,0,0,0,527,2239,5,6,0,527.0,2239.0,1500,52,52,1500,29200,28960,6.0,0.0,0.0
41336,80,27904,109,0,0,0,0,8376,7911,16,15,4294178,4.4983878E7,3.8604051E7,1500,40,40,1500,29200,65535,4.0,0.0,0.0
36163,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
42868,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
63921,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
6643,2776,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
33278,80,0,0,0,0,0,0,3938,642,8,6,0,3938.0,642.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
34452,80,0,0,0,0,0,0,2251,1278,7,4,0,2251.0,1278.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
61818,13684,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
5689,5689,0,0,0,0,0,0,4800,0,120,0,0,4800.0,0.0,40,40,0,40,8192,0,0.0,0.0,0.0
35018,80,0,0,0,0,0,0,493,387,6,4,0,493.0,387.0,225,52,52,225,29200,28960,3.0,0.0,0.0
47300,80,0,0,0,0,0,0,164,120,3,2,4294905,164.0,120.0,60,52,52,60,29200,28960,4.0,0.0,0.0
52272,80,0,0,0,0,0,0,224,120,4,2,4294514,224.0,120.0,60,52,52,60,29200,28960,6.0,0.0,0.0
35773,35990,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
62119,9110,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
44601,1533,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
57246,80,0,0,0,0,0,0,444,323,6,4,0,444.0,323.0,176,52,52,176,29200,28960,3.0,0.0,0.0
50246,80,0,0,0,0,0,0,615,2239,5,6,0,615.0,2239.0,1500,52,52,1500,29200,28960,6.0,0.0,0.0
39284,3580,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
43404,80,0,0,0,0,0,0,164,112,3,2,4294951,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
57544,80,0,0,0,0,0,0,346,2261,6,6,0,346.0,2261.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
60072,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
6914,3225,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
54108,80,0,0,0,0,0,0,662,940,6,4,4294950,662.0,940.0,776,52,52,776,29200,5792,2.0,1.0,0.0
59106,80,0,0,0,0,0,0,561,323,6,4,0,561.0,323.0,293,52,52,293,29200,28960,3.0,0.0,0.0
17876,32010,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
54018,80,0,0,0,0,0,0,415,3812,5,7,0,415.0,3812.0,1500,52,52,1500,29200,28960,4.0,0.0,0.0
39798,2811,0,0,0,0,0,0,44,40,1,1,4294877,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
56875,1187,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
53922,301,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
49223,1098,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
55687,911,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
56976,53,0,0,43390,1,1748,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
26907,60141,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
51598,10621,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
57888,80,0,0,0,0,0,0,535,2388,6,6,4294951,535.0,2388.0,1500,52,52,1500,29200,5792,3.0,1.0,0.0
62391,2190,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
8615,10731,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
54739,47103,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
44780,80,0,0,0,0,0,0,3115,590,7,5,4294966,3115.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
55883,1864,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
33566,53,0,0,5373,1,19,0,68,100,1,1,0,68.0,100.0,100,68,68,100,0,0,2.0,0.0,0.0
17817,15734,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
443,57434,55296,216,0,0,0,0,2871,574,16,6,4294857,2871.0,574.0,1406,52,52,1406,243,272,0.0,0.0,0.0
38583,53,0,0,25629,1,3114,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
41876,443,0,0,0,0,0,0,216,112,4,2,4294607,216.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
34118,53,0,0,47917,28,0,0,65,65,1,1,0,65.0,65.0,65,65,65,65,0,0,2.0,0.0,0.0
61641,3828,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
57756,61532,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
0,0,34560,135,0,0,0,0,3888,0,54,0,4294842,3744144.0,0.0,72,72,0,72,0,0,0.0,9.0,2.0
443,46596,0,0,0,0,0,0,112,164,2,3,4294311,112.0,164.0,60,52,52,60,28960,29200,0.0,0.0,0.0
43246,1114,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
56842,80,0,0,0,0,0,0,612,751,5,5,0,612.0,751.0,535,52,52,535,29200,28960,2.0,0.0,0.0
51634,4662,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
42890,80,0,0,0,0,0,0,268,240,5,4,4294920,268.0,240.0,60,52,52,60,29200,5792,3.0,0.0,0.0
42205,139,0,0,0,0,0,0,84,44,2,1,0,84.0,44.0,44,40,40,44,1024,8192,1.0,0.0,0.0
54068,80,0,0,0,0,0,0,2536,1457,7,4,4294965,2536.0,1457.0,1500,52,52,1500,29200,26847,2.0,3.0,0.0
40214,30655,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
21007,44152,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
39502,1169,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
42204,6112,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
33100,80,0,0,0,0,0,0,164,112,3,2,4294952,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
64500,8600,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
63554,264,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
53676,3006,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
80,37284,0,0,0,0,0,0,120,52,2,1,0,120.0,52.0,60,52,52,60,5792,229,0.0,0.0,0.0
60115,29008,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
36475,22,0,0,0,0,0,0,88,48,2,1,0,88.0,48.0,48,40,40,48,4096,29200,0.0,0.0,0.0
34475,2525,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
36039,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
41196,80,0,0,0,0,0,0,423,919,5,5,0,423.0,919.0,703,52,52,703,29200,28960,4.0,0.0,0.0
39604,80,0,0,0,0,0,0,422,769,5,5,0,422.0,769.0,553,52,52,553,29200,28960,4.0,0.0,0.0
58506,9197,0,0,0,0,0,0,1104,30322,10,25,0,1104.0,30322.0,1500,40,40,1500,64240,29200,0.0,0.0,0.0
46661,443,0,0,0,0,0,0,328,224,6,4,4294701,328.0,224.0,60,52,52,60,29200,28960,3.0,0.0,0.0
59017,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
37164,53,0,0,32180,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
52620,443,0,0,0,0,0,0,224,224,4,4,4294576,224.0,224.0,60,52,52,60,29200,28960,3.0,0.0,0.0
49784,80,0,0,0,0,0,0,435,3352,5,7,0,435.0,3352.0,1500,52,52,1500,29200,28960,4.0,0.0,0.0
41254,443,0,0,0,0,0,0,164,60,3,1,4294686,164.0,60.0,60,52,52,60,29200,28960,3.0,0.0,0.0
443,40361,0,0,0,0,0,0,112,164,2,3,4294592,112.0,164.0,60,52,52,60,28960,29200,0.0,0.0,0.0
55136,80,0,0,0,0,0,0,524,1107,5,2,0,524.0,1107.0,1055,40,40,1055,29200,65535,4.0,0.0,0.0
56874,80,0,0,0,0,0,0,458,2203,5,6,0,458.0,2203.0,1500,40,40,1500,29200,65535,6.0,0.0,0.0
58580,17988,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
43570,443,0,0,0,0,0,0,328,224,6,4,4294686,328.0,224.0,60,52,52,60,29200,28960,3.0,0.0,0.0
60794,80,0,0,0,0,0,0,3269,1789,8,6,0,3269.0,1789.0,1500,52,52,1500,29200,26847,2.0,3.0,0.0
37484,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
42846,443,0,0,0,0,0,0,826,4642,7,14,4294905,826.0,4313329.0,1406,52,52,1406,29200,28960,3.0,0.0,0.0
40819,1069,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
51896,53,0,0,12217,1,0,0,67,67,1,1,0,67.0,67.0,67,67,67,67,0,0,5.0,0.0,0.0
53562,80,0,0,0,0,0,0,474,323,6,4,0,474.0,323.0,206,52,52,206,29200,28960,3.0,0.0,0.0
34491,5811,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
40114,53,0,0,17487,1,3269,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
44145,53,0,0,1956,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
45282,1105,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
44476,80,0,0,0,0,0,0,11155,824,13,12,4294951,11155.0,824.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
46668,143,0,0,0,0,0,0,392,502,6,6,0,392.0,502.0,184,52,52,184,29200,28960,1.0,0.0,0.0
38109,53,0,0,20750,1,171,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,0.0,0.0,0.0
39887,40641,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
56950,80,0,0,0,0,0,0,328,240,6,4,4294936,328.0,240.0,60,52,52,60,29200,5792,3.0,0.0,0.0
45163,8600,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
55976,53,0,0,12788,1,604800,0,138,234,2,2,0,138.0,234.0,117,69,69,117,0,0,0.0,0.0,1.0
49378,2377,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
57984,1106,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
58464,80,0,0,0,0,0,0,578,696,4,3,0,578.0,696.0,584,52,52,584,29200,28960,4.0,0.0,0.0
55086,5960,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
34300,80,0,0,0,0,0,0,683,751,6,5,0,683.0,751.0,535,52,52,535,29200,28960,2.0,0.0,0.0
443,37592,0,0,0,0,0,0,52,52,1,1,0,52.0,52.0,52,52,52,52,227,229,0.0,0.0,0.0
37228,80,0,0,0,0,0,0,615,12663,5,13,0,615.0,12663.0,1500,52,52,1500,29200,26847,6.0,5.0,0.0
40252,443,0,0,0,0,0,0,164,112,3,2,4294873,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
64620,6389,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
44600,9876,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
44904,443,0,0,0,0,0,0,1123,2215,8,8,0,1123.0,2215.0,1408,52,52,1408,29200,28960,6.0,0.0,0.0
52437,53,0,0,690,1,604800,0,69,117,1,1,0,69.0,117.0,117,69,69,117,0,0,0.0,0.0,0.0
58488,1974,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
47613,13,0,0,0,0,0,0,87,0,3,0,4294951,87.0,0.0,29,29,0,29,0,0,1.0,0.0,0.0
46914,53,0,0,32644,28,0,0,65,65,1,1,0,65.0,65.0,65,65,65,65,0,0,2.0,0.0,0.0
52725,4126,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
33686,80,0,0,0,0,0,0,1969,1184,7,4,0,1969.0,1184.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
21135,20999,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
64176,48080,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
43557,10002,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
38533,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
55807,1917,0,0,0,0,0,0,84,0,1,0,0,84.0,0.0,84,84,0,84,0,0,0.0,0.0,0.0
46274,443,0,0,0,0,0,0,164,112,3,2,4294826,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
51602,43,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
63218,14791,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
45868,1112,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
45867,5357,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
55851,2200,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
52589,53,0,0,52234,1,0,0,71,71,1,1,0,71.0,71.0,71,71,71,71,0,0,5.0,0.0,0.0
12974,3376,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
55909,53,0,0,11822,1,391,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
36073,1641,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
52526,443,0,0,0,0,0,0,224,172,4,3,4294513,224.0,12052.0,60,52,52,60,29200,28960,3.0,0.0,0.0
56284,80,0,0,0,0,0,0,7126,3092,10,7,0,7126.0,3092.0,1500,52,52,1500,29200,26847,2.0,3.0,0.0
47073,53,0,0,46622,1,50,0,68,100,1,1,0,68.0,100.0,100,68,68,100,0,0,2.0,0.0,0.0
50075,3918,0,0,0,0,0,0,44,40,1,1,4294670,44.0,40.0,44,40,40,44,1024,0,1.0,0.0,0.0
63887,6006,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
56672,9418,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,1.0,0.0,0.0
56385,9917,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
20665,16878,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
45042,443,0,0,0,0,0,0,922,2668,7,8,0,922.0,2668.0,1406,52,52,1406,29200,28960,3.0,0.0,0.0
38536,80,0,0,0,0,0,0,1546,25518,10,22,4294545,1546.0,25518.0,1500,52,52,1500,29200,26847,6.0,5.0,0.0
